can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,cov_sta_dat,cov_end_dat,ind_con,net_ope_exp,tot_con,tot_dis,net_con,ope_exp,tot_rec,winner
H6NY10127,"ROSENBERG, MIKHAIL OLIVER",H,NY,10.0,DEM,CHALLENGER,NEW YORK,NY,10069.0,1/1/2016,9/30/2016,62507.88,429089.36,77509.88,429089.36,77509.88,429089.36,429209.88,N
H6NC09176,"ROUCO, GEORGE",H,NC,13.0,REP,CHALLENGER,RALEIGH,NC,27624.0,7/1/2015,9/30/2016,65615.0,74093.39,74114.75,80119.49,73114.75,77889.49,81910.85,N
H6NY05051,"SANDERS, JAMES JR",H,NY,5.0,DEM,CHALLENGER,FAR ROCKAWAAY,NY,11691.0,12/2/2015,9/30/2016,58254.0,17177.2,73454.0,42016.7,51254.0,17177.2,73454.0,N
H6FL06175,"SANTIAGO, DAVID",H,FL,6.0,REP,CHALLENGER,DELTONA,FL,32725.0,1/1/2016,9/30/2016,127610.47,104305.31,157610.47,112405.31,149510.47,104305.31,157610.47,N
H4NC13058,"SANYAL, ARUNAVA RON""""",H,NC,13.0,DEM,CHALLENGER,RALEIGH,NC,27613.0,1/1/2015,9/30/2016,1075.0,11219.0,10975.0,11469.0,10975.0,11219.0,10975.0,N
H6WA01170,"SCOTT, ELIZABETH",H,WA,1.0,REP,CHALLENGER,MONROE,WA,98272.0,4/1/2015,9/30/2016,151999.47,130741.74,152770.19,142386.74,141125.19,130741.74,152779.07,N
S0PA00434,"SESTAK, JOSEPH A JR",S,PA,0.0,DEM,CHALLENGER,MEDIA,PA,19063.0,1/1/2015,9/30/2016,2888101.0,3762609.0,2923680.0,4445912.0,2245747.0,3767976.0,2929719.0,N
H6CA29211,"SHAMMAS, JOSEPH IVARO",H,CA,29.0,DEM,CHALLENGER,NORTH HILLS,CA,91343.0,11/20/2015,9/30/2016,8556.89,43498.27,8556.89,43498.27,8556.89,43498.27,43498.27,N
H6NV02255,"SHEPHERD, RICK",H,NV,2.0,DEM,CHALLENGER,RENO,NV,89502.0,1/11/2016,9/30/2016,4294.09,6769.62,8751.29,6772.62,8751.29,6772.62,8754.29,N
H6IA03243,"SHERZAN, MIKE",H,IA,3.0,DEM,CHALLENGER,DES MOINES,IA,50304.0,10/1/2015,9/30/2016,58248.0,882133.08,90033.08,891645.58,84533.08,882245.58,891645.58,N
H6WV02101,"SIMPSON, CORY",H,WV,2.0,DEM,CHALLENGER,CHARLESTON,WV,25330.0,1/1/2016,9/30/2016,129361.63,224291.63,187861.63,237966.88,174571.63,224396.88,237966.88,N
H6PA02163,"SIMS, BRIAN KENDALL",H,PA,2.0,DEM,CHALLENGER,PHILADELPHIA,PA,19107.0,10/1/2015,9/30/2016,268415.3,193061.45,269415.3,269542.45,259634.3,193061.45,269542.45,N
S6OH00247,"SITTENFELD, P G",S,OH,0.0,DEM,CHALLENGER,CINCINNATI,OH,45250.0,1/1/2015,9/30/2016,1611948.0,1358824.0,1641056.0,1657528.0,1359327.0,1365295.0,1657528.0,N
H6TX03150,"SLAVENS, JOHN CALVIN",H,TX,3.0,REP,CHALLENGER,ALLEN,TX,75013.0,4/6/2015,9/30/2016,28621.62,73918.58,73918.58,73918.58,73918.58,73918.58,73918.58,N
H6MD01213,"SMIGIEL, SR., MICHAEL D. MR.",H,MD,1.0,REP,CHALLENGER,ELKTON,MD,21921.0,4/1/2015,9/30/2016,30521.14,32151.76,32096.53,32201.76,32096.53,32151.76,32096.53,N
H2TN05263,"SMITH , JOHN (BIG JOHN)",H,TN,5.0,REP,CHALLENGER,NASHVILLE,TN,37228.0,9/30/2014,9/30/2016,5195.0,10510.0,8111.0,10510.0,5201.0,10510.0,10611.0,N
H6NY18187,"SPAMPINATO, FRANCIS CESIDIO",H,NY,18.0,REP,CHALLENGER,LEESBURG,VA,20176.0,10/15/2015,9/30/2016,700.0,37136.38,700.0,37751.38,700.0,37136.38,73700.0,N
H6TN04184,"STARRETT, GRANT",H,TN,4.0,REP,CHALLENGER,MURFREESBORO,TN,37128.0,4/1/2015,9/30/2016,820169.85,1574046.61,825169.85,1696672.14,705934.85,1577437.14,1705122.48,N
H6AZ02171,"STEELE, VICTORIA L",H,AZ,2.0,DEM,CHALLENGER,TUCSON,AZ,85704.0,7/1/2015,9/30/2016,230119.44,210686.82,239356.04,219452.46,238256.04,214216.78,246741.68,N
H6IL11133,"STELLA, DOMINICK J. M.D.",H,IL,11.0,REP,CHALLENGER,DARIEN,IL,60461.0,7/1/2015,9/30/2016,16794.5,187687.36,16794.5,187687.36,16794.5,187687.36,188763.7,N
S6PA00241,"STERN, EVERETT ALEXANDER",S,PA,0.0,IND,CHALLENGER,WEST CHESTER,PA,19382.0,1/1/2015,9/30/2016,500.0,52600.0,21600.0,52600.0,21600.0,52600.0,52600.0,N
S6AK00169,"STEVENS, CEAN",S,AK,0.0,LIB,CHALLENGER,ANCHORAGE,AK,99508.0,1/1/2016,9/30/2016,6805.0,16114.0,6805.0,16189.0,6805.0,16189.0,16877.0,N
H6TX36010,"STOVALL, DWAYNE",H,TX,36.0,REP,CHALLENGER,CLEVELAND,TX,77327.0,7/1/2015,9/30/2016,6820.0,3463.97,6820.0,6663.97,3620.0,3463.97,6820.0,N
H6TX31052,"SWEENEY, MIKE",H,TX,31.0,REP,CHALLENGER,GEORGETOWN,TX,78633.0,12/1/2015,9/30/2016,5114.8,10096.2,5114.8,10096.2,5114.8,10096.2,10414.8,N
H8FL00034,"TADDEO, ANNETTE",H,FL,26.0,DEM,CHALLENGER,SOUTH MIAMI,FL,33243.0,1/1/2015,9/30/2016,1346414.91,1445443.08,1550694.44,1466849.86,1531218.97,1445874.39,1673273.45,N
H6FL06134,"TAYLOR, DWAYNE L",H,FL,6.0,DEM,CHALLENGER,DAYTONA BEACH,FL,32117.0,10/1/2015,9/30/2016,17086.56,19009.19,24086.56,23171.53,24086.56,19009.19,24299.36,N
H6UT03166,"TENG, CHIA-CHI",H,UT,3.0,REP,CHALLENGER,PROVO,UT,84604.0,10/1/2015,9/30/2016,31392.44,542438.63,31392.44,542438.63,31392.44,542438.63,542438.63,N
H4CA25107,"THOMAS, EVAN CHARLES",H,CA,25.0,DEM,CHALLENGER,LANCASTER,CA,93536.0,1/1/2015,9/30/2016,5188.97,6633.9,5330.18,12153.9,3510.18,6833.9,10530.18,N
H6FL10136,"THOMPSON, GERALDINE F.",H,FL,10.0,DEM,CHALLENGER,ORLANDO,FL,32805.0,10/1/2015,9/30/2016,126759.95,199048.92,136108.61,202108.61,136108.61,199048.92,202108.61,N
H6TN01503,"TRIBBLE, CLINT",H,TN,1.0,REP,CHALLENGER,KNOXVILLE,TN,37919.0,3/29/2016,9/30/2016,185.0,46522.5,23754.8,54817.5,22837.82,49100.5,56332.8,N
H6GA14011,"TUCK, MICKEY",H,GA,14.0,REP,CHALLENGER,SILVER CREEK,GA,301732893.0,7/1/2015,9/30/2016,6757.0,12325.0,7832.0,12325.0,6337.0,12325.0,12632.0,N
H6NH01297,"TUCKER, PAMELA Z",H,NH,1.0,REP,CHALLENGER,GREENLAND,NH,3840.0,1/1/2016,9/30/2016,73710.55,26915.26,75710.55,100120.26,2505.55,26915.26,100710.55,N
H4NJ11109,"VAN GLAHN, RICHARD EDWARD",H,NJ,11.0,REP,CHALLENGER,DENVILLE,NJ,7834.0,1/1/2016,9/30/2016,31230.0,31004.0,31230.0,44229.0,31230.0,31004.0,44280.0,N
H6CO05241,"VARGAS, CALANDRA",H,CO,5.0,REP,CHALLENGER,COLORADO SPRINGS,CO,80908.0,4/1/2016,9/30/2016,21766.52,21810.52,21810.52,21810.52,21810.52,21810.52,21810.52,N
S4PA00196,"VODVARKA, JOSEPH JOHN",S,PA,0.0,DEM,CHALLENGER,CLINTON,PA,15026.0,1/1/2015,9/30/2016,3500.0,33334.0,33334.0,73659.4,32251.0,33334.0,78735.94,N
H6OK05269,"VOLPE, FRANK PASQUALE JR.",H,OK,5.0,REP,CHALLENGER,HARRAH,OK,73045.0,1/1/2016,9/30/2016,14571.67,14723.95,15191.67,15023.95,15191.67,15023.95,15491.67,N
H2VA04102,"WARD, ELLA PORTER",H,VA,4.0,DEM,CHALLENGER,CHESAPEAKE,VA,233211800.0,1/1/2016,9/30/2016,46264.75,34331.98,47864.75,43359.48,47864.75,34331.98,49516.45,N
S6AZ00233,"WARD, KELLI",S,AZ,0.0,REP,CHALLENGER,LAKE HAVASU,AZ,86403.0,1/1/2015,9/30/2016,1404550.0,1515515.0,1475241.0,1533879.0,1458101.0,1516739.0,1591465.0,N
H4MO04138,"WEBB, JOHN E",H,MO,4.0,REP,CHALLENGER,CLEVELAND,MO,64734.0,1/1/2015,9/30/2016,13156.0,14953.0,13156.0,15578.0,13156.0,15078.0,14656.0,N
H6IN06206,"WELSH, BARRY",H,IN,6.0,DEM,CHALLENGER,CONNERSVILLE,IN,47331.0,7/1/2016,9/30/2016,685.01,5253.69,4184.01,5676.19,4184.01,5676.19,4606.51,N
H6IL11141,"WHITE, HERMAN",H,IL,11.0,REP,CHALLENGER,NAPERVILLE,IL,60540.0,10/1/2015,9/30/2016,56195.0,76256.85,56195.0,77256.85,56195.0,77256.85,77295.0,N
H4NJ09095,"WILDES, MICHAEL",H,NJ,9.0,DEM,CHALLENGER,ENGLEWOOD,NJ,7631.0,1/1/2015,9/30/2016,16700.0,2624.0,16700.0,2655.0,16700.0,2655.0,40745.54,N
H4IL09074,"WILLIAMS, DAVID EARL III",H,IL,9.0,IND,CHALLENGER,CHICAGO,IL,60660.0,1/1/2015,9/30/2016,56662.0,79232.66,90556.66,81297.66,90556.66,79232.66,90556.66,N
S6CO00317,"WILLIAMS, LILY TANG",S,CO,0.0,LIB,CHALLENGER,PARKER,CO,80138.0,1/1/2016,9/30/2016,17611.0,10485.0,17662.0,10485.0,17662.0,10485.0,17662.0,N
H4WA05135,"WILSON, DAVID J",H,WA,5.0,OTH,CHALLENGER,SPOKANE VALLEY,WA,99208.0,1/1/2015,9/30/2016,16953.0,196361.15,134453.0,206361.15,134453.0,196361.15,206953.0,N
H6MI13213,"WINFREY, JANICE MARIE",H,MI,13.0,DEM,CHALLENGER,DETROIT,MI,48219.0,7/1/2015,9/30/2016,54963.64,78870.99,78488.64,79272.99,78488.64,78870.99,84057.34,N
H6TX01246,"WINSTON, SIMON WOOD",H,TX,1.0,REP,CHALLENGER,LUFKIN,TX,75904.0,10/1/2015,9/30/2016,32449.0,59189.07,32449.0,366297.07,32449.0,59189.07,366249.0,N
H4OH08062,"WINTEREGG, J D",H,OH,8.0,REP,CHALLENGER,TROY,OH,45373.0,1/1/2015,9/30/2016,73571.19,81570.95,73571.19,96527.96,71571.19,81570.95,82671.19,N
S6CT05090,"WOLF, AUGUST L",S,CT,0.0,REP,CHALLENGER,STAMFORD,CT,6911.0,1/1/2015,9/30/2016,522929.0,694250.0,591316.0,743889.0,547541.0,695614.0,746718.0,N
H6TX06203,"WOOLRIDGE, RUBY FAYE MS.",H,TX,6.0,DEM,CHALLENGER,ARLINGTON,TX,76013.0,4/1/2016,9/30/2016,14910.0,26269.6,29032.0,26269.6,29032.0,26269.6,29032.0,N
S6FL00525,"YOUNG, DWIGHT MARK ANTHONY",S,FL,0.0,REP,CHALLENGER,CLEARWATER,FL,33765.0,7/1/2016,9/30/2016,327.0,18954.0,327.0,19550.0,327.0,19550.0,20923.0,N
H4KY06163,"YOUNG, GEOFFREY M",H,KY,6.0,DEM,CHALLENGER,LEXINGTON,KY,40503.0,1/1/2016,9/30/2016,2053.0,10774.0,2053.0,10774.5,2057.0,10774.5,13034.0,N
S6IL00300,"ZOPP, ANDREA",S,IL,0.0,DEM,CHALLENGER,CHICAGO,IL,60606.0,4/1/2015,9/30/2016,1859437.0,1910817.0,1863687.0,1992950.0,1802539.0,1921670.0,1992957.0,N
S4NH00112,"RUBENS, JIM",S,NH,0.0,REP,CHALLENGER,ETUA,NH,3750.0,1/1/2015,9/29/2016,21327.0,98959.0,99761.0,99759.0,99761.0,98959.0,99761.0,N
H6CA21200,"PEREZ, CONNIE",H,CA,21.0,DEM,CHALLENGER,BAKERSFIELD,CA,93386.0,10/1/2015,9/27/2016,6272.95,10768.25,15272.95,15272.95,11272.95,10768.25,15272.95,N
H6NC05125,"WALLIN, CHARLIE",H,NC,5.0,DEM,CHALLENGER,BOONE,NC,28607.0,4/1/2016,9/26/2016,5571.09,3831.09,5571.09,5571.09,5571.09,3831.09,5571.09,N
H6AZ04177,"STRAUSS, RAYMOND JOHN",H,AZ,4.0,REP,CHALLENGER,BUCKEYE,AZ,85396.0,7/1/2015,9/21/2016,101923.14,109978.2,110978.2,111269.03,109978.2,110269.03,111269.03,N
H6FL24038,"HILL, RANDAL",H,FL,24.0,DEM,CHALLENGER,DAVIE,FL,33330.0,7/1/2015,9/15/2016,102066.33,126566.33,108066.33,128066.33,106566.33,126566.33,128066.33,N
H4FL13135,"BIRCHER, MARK WILLIAM",H,FL,13.0,REP,CHALLENGER,SEMINOLE,FL,33772.0,11/30/2015,9/14/2016,6491.0,48491.0,6491.0,48491.0,6491.0,48491.0,48491.0,N
H6IL06158,"KINZLER, GORDON (JAY)",H,IL,6.0,REP,CHALLENGER,GLEN ELLYN,IL,60137.0,10/1/2015,9/13/2016,97291.02,200414.06,98291.02,202580.7,98091.02,202380.7,202857.66,N
S6WA00354,"CORNELL, PHILIP L",S,WA,0.0,DEM,CHALLENGER,OLYMPIA,WA,985083041.0,1/1/2016,9/9/2016,11064.0,8630.0,11441.0,9417.0,11441.0,8630.0,11572.0,N
S6HI00271,"CHRISTENSEN, PAUL MAKANI",S,HI,0.0,DEM,CHALLENGER,HONOLULU,HI,96822.0,6/7/2016,8/31/2016,142327.0,47442.0,45802.0,50218.0,45802.0,47442.0,52078.0,N
H6OR05150,"WEST, BENJAMIN",H,OR,5.0,REP,CHALLENGER,WILSONVILLE,OR,97070.0,1/1/2016,8/23/2016,43911.0,43667.09,46952.0,47138.87,44952.0,43853.96,47138.87,N
H6CA08207,"DONNELLY, TIM",H,CA,8.0,REP,CHALLENGER,TWIN PEAKS,CA,92391.0,1/1/2016,8/17/2016,78470.15,85806.7,89693.7,89883.21,85693.7,85883.21,89883.21,N
H6WA08084,"RAMOS, SANTIAGO",H,WA,8.0,DEM,CHALLENGER,ISSAQUAH,WA,98027.0,4/1/2016,8/16/2016,28784.26,31242.03,30922.45,31422.45,30922.45,31242.03,31422.45,N
S6FL00426,"BERUFF, CARLOS",S,FL,0.0,REP,CHALLENGER,BRADENTON,FL,34208.0,1/1/2016,8/10/2016,330701.0,8196656.0,482811.0,8196656.0,482811.0,8196656.0,8495661.0,N
H6FL10151,"FAHMY, FATIMA RITA",H,FL,10.0,DEM,CHALLENGER,ORLANDO,FL,32801.0,10/30/2015,8/10/2016,31123.5,2466.87,31123.5,2466.87,31123.5,2466.87,31123.5,N
S6FL00301,"INVICTUS, AUGUSTUS SOL",S,FL,0.0,LIB,CHALLENGER,ORLANDO,FL,32801.0,5/22/2015,8/10/2016,9094.0,18598.0,21486.82,21288.0,21486.0,21288.0,21919.0,N
H6FL27049,"PEIRO, MARIA MAGDALENA",H,FL,27.0,REP,CHALLENGER,MIAMI,FL,33125.0,6/21/2016,8/10/2016,1400.0,16305.19,1900.0,16305.19,1900.0,16305.19,17900.14,N
H6WA08076,"SKOLD, ALIDA",H,WA,8.0,DEM,CHALLENGER,ISSAQUAH,WA,98029.0,4/1/2016,8/10/2016,4880.26,32256.5,5880.26,32256.5,5880.26,32256.5,5880.26,N
H4GU00021,"METCALFE, MARGARET",H,GU,0.0,REP,CHALLENGER,HAGATNA,GU,96932.0,1/1/2015,8/7/2016,1500.0,9342.49,9293.49,9342.49,9293.49,9342.49,9293.49,N
H6MD02203,"MORGAN, YURIPZY",H,MD,2.0,REP,CHALLENGER,SEVERNA PARK,MD,21146.0,10/1/2015,8/2/2016,7145.0,8007.91,7650.0,15150.0,7650.0,8007.91,15150.0,N
H6VA09078,"BUNCH, WILLIAM CAREY BILL"" JR""",H,VA,9.0,DEM,CHALLENGER,TAZEWELL,VA,24651.0,1/1/2016,7/31/2016,4955.0,5475.0,5655.0,5655.3,5655.0,5655.0,5655.73,N
H6PA02155,"MUROFF, DANIEL",H,PA,2.0,DEM,CHALLENGER,PHILADELPHIA,PA,19119.0,7/1/2015,7/31/2016,308378.29,314447.68,326779.23,389218.1,305329.23,316447.68,389218.1,N
H0GA08065,"HICKS, ANGELA",H,GA,8.0,REP,CHALLENGER,MACON,GA,31221.0,2/29/2016,7/28/2016,1250.0,46599.0,46600.0,46599.0,46600.0,46599.0,46600.0,N
H6WI07173,"LEWIS, JOEL ANDREW",H,WI,7.0,DEM,CHALLENGER,WAUSAU,WI,54403.0,4/1/2016,7/27/2016,6473.26,6608.26,6488.26,6608.26,6488.26,6608.26,6788.39,N
H6CA52114,"ATKINSON, JACQUIE",H,CA,52.0,REP,CHALLENGER,SAN DIEGO,CA,92198.0,3/18/2015,7/21/2016,193836.0,167707.97,196307.97,196307.97,167707.97,167707.97,196307.97,N
H6MN06157,"HELLAND, ROBERT RANDOLPH",H,MN,6.0,UNK,CHALLENGER,ST PAUL ,MN,55105.0,1/1/2015,7/20/2016,2333.0,4162.0,4743.0,4162.0,4743.0,4162.0,4743.0,N
H6GA09235,"SCUPIN, MICHAEL LEE",H,GA,9.0,REP,CHALLENGER,GAINESVILLE,GA,30506.0,1/1/2016,7/18/2016,10826.2,10654.99,11076.2,11339.39,11076.2,10918.18,11339.39,N
H6KY05137,"BURK, JOHN GUNTHER JR",H,KY,5.0,REP,CHALLENGER,SOMERSET,KY,42502.0,1/1/2016,7/16/2016,150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,N
H6NC09168,"BURK, JOHN GUNTHER JR",H,NC,9.0,REP,CHALLENGER,CHARLOTTE,NC,28277.0,1/1/2016,7/16/2016,150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,N
H6FL07116,"PHILLIPS, WILLIAM CALVIN JR",H,FL,7.0,DEM,CHALLENGER,ORLANDO,FL,32801.0,10/19/2015,7/15/2016,36575.0,33875.0,36575.0,40825.0,33875.0,38125.0,40825.0,N
H6TN03145,"SMITH, GEOFFERY SUHMER",H,TN,3.0,REP,CHALLENGER,RICEVILLE,TN,37370.0,1/1/2016,7/15/2016,6219.58,7688.82,7812.86,7688.82,7812.86,7688.82,7812.86,N
H6CA25151,"VINCE, LOU",H,CA,25.0,DEM,CHALLENGER,FULLERTON,CA,92832.0,4/1/2015,7/15/2016,83744.34,93555.15,93555.15,93719.65,93555.15,93555.15,93719.65,N
H6TX21244,"VAKIL, TEJAS",H,TX,21.0,DEM,CHALLENGER,AUSTIN,TX,78735.0,12/1/2015,7/14/2016,6981.0,48743.89,46102.36,54102.36,45652.36,48743.89,54102.36,N
H6KS03217,"MCLAUGHLIN, NATHANIEL WELTON JR",H,KS,3.0,DEM,CHALLENGER,KANSAS CITY,KS,66109.0,8/23/2015,7/13/2016,570.0,18090.0,2724.0,18590.0,2674.0,15790.0,18639.0,N
S6UT00238,"SWINTON, JONATHAN JEFFREY",S,UT,0.0,DEM,CHALLENGER,SANDY,UT,84092.0,7/1/2015,7/12/2016,20099.0,30630.0,30631.0,45254.0,30631.0,30630.0,45255.0,N
H6CA53047,"ASH, JAMES",H,CA,53.0,REP,CHALLENGER,LA MESA,CA,91941.0,1/1/2015,7/11/2016,19568.0,35117.51,21778.0,35278.0,21778.0,35117.51,35278.0,N
S6IA00124,"HOGG, ROBERT M",S,IA,0.0,DEM,CHALLENGER,CEDAR RAPIDS,IA,52406.0,7/1/2015,7/11/2016,262285.0,280344.0,278349.0,282038.0,278349.0,282038.0,282043.0,N
H0FL08042,"KELLER, RICHARD ANTHONY",H,FL,6.0,REP,CHALLENGER,SORRENTO,FL,327760318.0,4/1/2016,7/9/2016,13850.0,22861.43,23350.0,23350.0,23350.0,22861.43,23350.0,N
H4NV02136,"ALM, VANCE STEVEN",H,NV,2.0,DEM,CHALLENGER,RENO,NV,89511.0,1/1/2016,7/7/2016,9677.86,7219.69,10791.45,10773.84,10791.45,7219.69,10791.45,N
H6CA52155,"ALLVORD, TERRY",H,CA,52.0,REP,CHALLENGER,LA JOLLA,CA,92037.0,1/1/2016,6/30/2016,7001.36,13011.15,13081.36,19253.77,13011.15,13108.56,19253.77,N
S6GA00242,"BACALLAO, MARY KAY",S,GA,0.0,REP,CHALLENGER,FAYETTEVILLE,GA,30215.0,3/8/2016,6/30/2016,2742.0,1737.0,2742.0,10201.0,2742.0,9293.0,10201.0,N
H6ME02122,"BALDACCI, JOSEPH M.",H,ME,2.0,DEM,CHALLENGER,BANGOR,ME,4401.0,4/23/2015,6/30/2016,157327.55,159589.52,165991.31,190685.02,165345.81,159589.52,197991.31,N
H6OH08141,"BEAGLE, WILLIAM",H,OH,8.0,REP,CHALLENGER,TIPP CITY,OH,45371.0,10/1/2015,6/30/2016,257261.63,501622.33,309261.63,501672.33,309211.63,501622.33,501672.33,N
S6IL00375,"CONKLIN, ERIC MICHAEL",S,IL,0.0,IND,CHALLENGER,LEROY,IL,61752.0,4/1/2016,6/30/2016,55.0,2986.0,3281.0,2986.0,3281.0,2986.0,3281.0,N
H6NC12063,"CUNNINGHAM, CARLA DELLETTE",H,NC,12.0,DEM,CHALLENGER,CHARLOTTE,NC,28262.0,1/1/2016,6/30/2016,4877.99,37482.19,4877.99,42590.8,4877.99,37482.19,42878.19,N
H6OH08182,"DERICKSON, TIMOTHY",H,OH,8.0,REP,CHALLENGER,OXFORD,OH,45056.0,10/1/2015,6/30/2016,229128.13,304961.94,295011.94,315411.94,289961.94,305361.94,315411.94,N
H6CA03125,"DETERT, RYAN",H,CA,3.0,REP,CHALLENGER,DAVIS,CA,95617.0,1/1/2016,6/30/2016,1482.59,9445.92,1482.59,10325.81,1482.59,9445.92,10325.81,N
H6FL03057,"EMERY, ED",H,FL,3.0,DEM,CHALLENGER,GAINESVILLE,FL,32605.0,7/1/2015,6/30/2016,83513.55,103059.18,83513.55,111271.37,75301.36,103059.18,182204.42,N
H6TX07128,"ESPINOZA, MARIA L",H,TX,7.0,REP,CHALLENGER,HOUSTON,TX,77077.0,12/6/2015,6/30/2016,28286.92,87749.97,28337.48,87749.97,28337.48,87749.97,87837.48,N
H2WA10048,"FERGUSON, JENNIFER GIGI",H,WA,10.0,DEM,CHALLENGER,UNIVERSITY PLACE,WA,98464.0,7/1/2015,6/30/2016,8382.02,8817.79,11495.04,9390.85,11495.04,8817.79,11495.04,N
S0CO00229,"FRAZIER, RYAN LAVAR",S,CO,0.0,REP,CHALLENGER,DENVER,CO,80202.0,10/1/2015,6/30/2016,255136.0,417759.0,266503.0,417759.0,266503.0,417759.0,419943.0,N
H6OH08158,"GEORGE, SCOTT PATRICK",H,OH,8.0,REP,CHALLENGER,TROY,OH,45373.0,10/1/2015,6/30/2016,6615.0,6615.0,6615.0,6615.0,6615.0,6615.0,6615.0,N
H6PA07121,"GOLDERER, BILL",H,PA,7.0,DEM,CHALLENGER,WAYNE,PA,19087.0,10/1/2015,6/30/2016,387773.41,351550.82,425100.82,425100.82,351550.82,351550.82,425100.82,N
H6NY18229,"HIRD, DIANA",H,NY,18.0,DEM,CHALLENGER,NEWBURGH,NY,12550.0,1/1/2016,6/30/2016,9405.84,9874.83,9405.84,26905.84,9405.84,17374.83,26905.84,N
H6MD06204,"HOWARD, FRANK",H,MD,6.0,REP,CHALLENGER,LAYTONSVILLE,MD,20882.0,7/1/2015,6/30/2016,26562.96,76562.96,26562.96,76562.96,26562.96,76562.96,76562.96,N
H6VA06140,"HOWARTH, THOMAS JAMES",H,VA,6.0,DEM,CHALLENGER,FRONT ROYAL,VA,22630.0,4/27/2016,6/30/2016,5949.0,450.0,5949.0,5949.0,450.0,450.0,5949.0,N
H6NY25158,"KIRSHNER, BRANDON REID",H,NY,25.0,IND,CHALLENGER,ROCHESTER,NY,14604.0,12/1/2015,6/30/2016,6127.16,8510.71,9727.16,8510.71,9727.16,8510.71,9727.16,N
H6CA17158,"KUO, PETER",H,CA,17.0,REP,CHALLENGER,SAN RAFAEL,CA,949135703.0,1/1/2016,6/30/2016,8132.76,12332.23,8133.76,14233.76,8133.76,12332.23,14233.76,N
H6PA12089,"LARCHUK, STEVEN B",H,PA,12.0,DEM,CHALLENGER,SEWICKLEY,PA,15143.0,1/1/2015,6/30/2016,39136.0,284312.05,89057.59,333169.05,57313.59,284312.05,349057.59,N
H6NY16132,"LAWRENCE, DERICKSON K",H,NY,16.0,DEM,CHALLENGER,MOUNT VERNON,NY,10553.0,1/1/2016,6/30/2016,1844.0,14759.89,34460.09,24706.89,34460.09,14759.89,34460.09,N
S6IL00185,"MARSHALL, ROBERT",S,IL,0.0,DEM,CHALLENGER,BURR RIDGE,IL,60527.0,7/1/2015,6/30/2016,500.0,6000.0,500.0,46196.0,500.0,6000.0,24710.0,N
H0IL08033,"MARSHALL, ROBERT",H,IL,6.0,DEM,CHALLENGER,BURR RIDGE,IL,60527.0,7/1/2015,6/30/2016,500.0,6000.0,500.0,46196.0,500.0,6000.0,24710.0,N
H6WA03176,"MARX, ANGELA KAYE",H,WA,3.0,DEM,CHALLENGER,VANCOUVER,WA,98686.0,4/1/2015,6/30/2016,12996.5,6847.52,13285.57,6847.52,13285.57,6847.52,13285.57,N
H6PA14192,"MCALLISTER, LENNY MR",H,PA,14.0,REP,CHALLENGER,PITTSBURGH,PA,15206.0,4/1/2016,6/30/2016,17390.0,15689.32,17390.0,15689.32,17390.0,15689.32,17390.0,N
H6NJ11120,"MCFARLANE, RICHARD",H,NJ,11.0,DEM,CHALLENGER,HASKELL,NJ,7420.0,1/1/2016,6/30/2016,541.03,192.17,541.03,741.03,541.03,192.17,741.03,N
H6CA23222,"METTLER, KEN",H,CA,23.0,REP,CHALLENGER,BAKERSFIELD,CA,93314.0,4/1/2016,6/30/2016,20402.03,40896.18,21392.63,43818.89,21392.63,42949.95,43818.89,N
H6CA12183,"MILLER, ROBERT",H,CA,12.0,REP,CHALLENGER,WEST SACRAMENTO,CA,95691.0,1/1/2016,6/30/2016,5283.0,10815.38,5283.0,10905.38,5283.0,10815.38,10905.38,N
H6NY05069,"MIRZA, ALI A",H,NY,5.0,DEM,CHALLENGER,ELMONT,NY,11003.0,1/1/2016,6/30/2016,67686.24,39407.6,67686.24,45519.04,67686.24,39407.6,67686.24,N
H4IA01069,"MURPHY, PATRICK",H,IA,1.0,DEM,CHALLENGER,DUBUQUE,IA,52004.0,1/1/2015,6/30/2016,205656.74,231516.6,231505.12,259237.33,231375.12,249107.33,259095.85,N
H6TN04192,"PERSLEY, ERRAN FELIC MR.",H,TN,4.0,REP,CHALLENGER,MURFREESBORO,TN,37128.0,4/1/2016,6/30/2016,650.0,6947.38,650.0,6947.38,650.0,6947.38,7650.0,N
H4OH02131,"RICHARDS, RONNY HARRISON",H,OH,2.0,DEM,CHALLENGER,BLUE CREEK,OH,45616.0,1/1/2016,6/30/2016,7220.0,2220.11,7220.0,8953.4,1120.0,2220.11,7220.0,N
H6CA16135,"ROGERS, DAVID BRYAN",H,CA,16.0,REP,CHALLENGER,CHOWCHILLA,CA,93610.0,1/1/2015,6/30/2016,242272.54,227642.54,242272.54,242272.54,227642.54,227642.54,242272.54,N
H6FL27023,"SACKRIN, ADAM",H,FL,27.0,DEM,CHALLENGER,MIAMI,FL,33245.0,4/1/2016,6/30/2016,3077.51,10455.09,9377.51,10455.09,9377.51,10455.09,10877.51,N
